Time,150018.SZ,150019.SZ
2012-02-22 10:30,0.817,0.923
2012-02-22 10:45,0.817,0.917
2012-02-22 11:00,0.817,0.921
2012-02-22 11:15,0.815,0.926
2012-02-22 11:30,0.817,0.932
2012-02-22 13:15,0.816,0.940
2012-02-22 13:30,0.816,0.938
2012-02-22 13:45,0.816,0.937
2012-02-22 14:00,0.816,0.939
2012-02-22 14:15,0.816,0.937
2012-02-22 14:30,0.817,0.930
2012-02-22 14:45,0.819,0.933
2012-02-22 15:00,0.814,0.937
2012-02-23 09:45,0.821,0.942
2012-02-23 10:00,0.821,0.942
2012-02-23 10:15,0.823,0.943
2012-02-23 10:30,0.822,0.942
2012-02-23 10:45,0.824,0.944
2012-02-23 11:00,0.824,0.943
2012-02-23 11:15,0.826,0.943
2012-02-23 11:30,0.821,0.936
2012-02-23 13:15,0.824,0.935
2012-02-23 13:30,0.824,0.938
2012-02-23 13:45,0.823,0.941
2012-02-23 14:00,0.823,0.939
2012-02-23 14:15,0.825,0.943
2012-02-23 14:30,0.825,0.948
2012-02-23 14:45,0.823,0.946
2012-02-23 15:00,0.824,0.948
2012-02-24 09:45,0.823,0.949
2012-02-24 10:00,0.823,0.945
2012-02-24 10:15,0.825,0.947
2012-02-24 10:30,0.826,0.949
2012-02-24 10:45,0.826,0.948
2012-02-24 11:00,0.825,0.944
2012-02-24 11:15,0.825,0.947
2012-02-24 11:30,0.829,0.955
2012-02-24 13:15,0.829,0.959
2012-02-24 13:30,0.829,0.962
2012-02-24 13:45,0.827,0.970
2012-02-24 14:00,0.827,0.968
2012-02-24 14:15,0.827,0.969
2012-02-24 14:30,0.826,0.970
2012-02-24 14:45,0.827,0.980
2012-02-24 15:00,0.828,0.982
2012-02-27 09:45,0.827,0.994
2012-02-27 10:00,0.827,0.999
2012-02-27 10:15,0.828,0.993
2012-02-27 10:30,0.828,0.998
2012-02-27 10:45,0.827,0.990
2012-02-27 11:00,0.828,0.991
2012-02-27 11:15,0.829,0.992
2012-02-27 11:30,0.830,0.996
2012-02-27 13:15,0.829,0.999
2012-02-27 13:30,0.831,1.001
2012-02-27 13:45,0.830,1.006
2012-02-27 14:00,0.826,1.015
2012-02-27 14:15,0.826,1.020
2012-02-27 14:30,0.825,1.008
2012-02-27 14:45,0.826,1.001
2012-02-27 15:00,0.828,0.990
2012-02-28 09:45,0.827,0.984
2012-02-28 10:00,0.827,0.989
2012-02-28 10:15,0.823,0.988
2012-02-28 10:30,0.823,0.997
2012-02-28 10:45,0.822,0.990
2012-02-28 11:00,0.821,0.993
2012-02-28 11:15,0.821,0.986
2012-02-28 11:30,0.822,0.984
2012-02-28 13:15,0.822,0.974
2012-02-28 13:30,0.822,0.981
2012-02-28 13:45,0.822,0.984
2012-02-28 14:00,0.822,0.990
2012-02-28 14:15,0.821,0.992
2012-02-28 14:30,0.822,0.995
2012-02-28 14:45,0.822,0.995
2012-02-28 15:00,0.822,0.991
2012-02-29 09:45,0.818,0.978
2012-02-29 10:00,0.819,0.974
2012-02-29 10:15,0.819,0.981
2012-02-29 10:30,0.822,0.985
2012-02-29 10:45,0.820,0.991
2012-02-29 11:00,0.819,0.995
2012-02-29 11:15,0.820,0.991
2012-02-29 11:30,0.820,0.988
2012-02-29 13:15,0.820,0.988
2012-02-29 13:30,0.820,0.987
2012-02-29 13:45,0.821,0.989
2012-02-29 14:00,0.824,0.980
2012-02-29 14:15,0.822,0.982
2012-02-29 14:30,0.825,0.980
2012-02-29 14:45,0.823,0.975
2012-02-29 15:00,0.824,0.972
2012-03-01 09:45,0.825,0.975
2012-03-01 10:00,0.824,0.975
2012-03-01 10:15,0.823,0.977
2012-03-01 10:30,0.823,0.975
2012-03-01 10:45,0.823,0.974
2012-03-01 11:00,0.823,0.971
2012-03-01 11:15,0.822,0.973
2012-03-01 11:30,0.823,0.981
2012-03-01 13:15,0.823,0.980
2012-03-01 13:30,0.823,0.976
2012-03-01 13:45,0.824,0.980
2012-03-01 14:00,0.823,0.981
2012-03-01 14:15,0.824,0.983
2012-03-01 14:30,0.824,0.979
2012-03-01 14:45,0.822,0.977
2012-03-01 15:00,0.823,0.975
2012-03-02 09:45,0.822,0.983
2012-03-02 10:00,0.822,0.988
2012-03-02 10:15,0.821,0.994
2012-03-02 10:30,0.822,0.989
2012-03-02 10:45,0.822,0.986
2012-03-02 11:00,0.823,0.985
2012-03-02 11:15,0.822,0.990
2012-03-02 11:30,0.824,0.994
2012-03-02 13:15,0.823,0.996
2012-03-02 13:30,0.823,0.995
2012-03-02 13:45,0.823,0.994
2012-03-02 14:00,0.825,0.997
2012-03-02 14:15,0.824,0.998
2012-03-02 14:30,0.824,1.001
2012-03-02 14:45,0.824,1.002
2012-03-02 15:00,0.826,1.009
2012-03-05 09:45,0.826,1.013
2012-03-05 10:00,0.825,1.016
2012-03-05 10:15,0.827,1.014
2012-03-05 10:30,0.827,1.017
2012-03-05 10:45,0.826,1.011
2012-03-05 11:00,0.826,1.012
2012-03-05 11:15,0.825,1.014
2012-03-05 11:30,0.825,1.011
2012-03-05 13:15,0.827,1.002
2012-03-05 13:30,0.826,1.002
2012-03-05 13:45,0.826,1.005
2012-03-05 14:00,0.827,1.000
2012-03-05 14:15,0.826,1.002
2012-03-05 14:30,0.826,1.006
2012-03-05 14:45,0.825,1.005
2012-03-05 15:00,0.825,1.003
2012-03-06 09:45,0.825,0.996
2012-03-06 10:00,0.824,0.990
2012-03-06 10:15,0.825,0.989
2012-03-06 10:30,0.823,0.984
2012-03-06 10:45,0.822,0.976
2012-03-06 11:00,0.823,0.977
2012-03-06 11:15,0.822,0.983
2012-03-06 11:30,0.821,0.986
2012-03-06 13:15,0.823,0.985
2012-03-06 13:30,0.822,0.983
2012-03-06 13:45,0.822,0.987
2012-03-06 14:00,0.822,0.988
2012-03-06 14:15,0.821,0.988
2012-03-06 14:30,0.824,0.983
2012-03-06 14:45,0.824,0.980
2012-03-06 15:00,0.823,0.982
2012-03-07 09:45,0.822,0.972
2012-03-07 10:00,0.822,0.974
2012-03-07 10:15,0.822,0.977
2012-03-07 10:30,0.821,0.978
2012-03-07 10:45,0.822,0.983
2012-03-07 11:00,0.822,0.985
2012-03-07 11:15,0.824,0.988
2012-03-07 11:30,0.823,0.987
2012-03-07 13:15,0.822,0.982
2012-03-07 13:30,0.824,0.981
2012-03-07 13:45,0.823,0.984
2012-03-07 14:00,0.826,0.984
2012-03-07 14:15,0.825,0.979
2012-03-07 14:30,0.824,0.978
2012-03-07 14:45,0.826,0.974
2012-03-07 15:00,0.824,0.973
2012-03-08 09:45,0.825,0.980
2012-03-08 10:00,0.825,0.980
2012-03-08 10:15,0.827,0.980
2012-03-08 10:30,0.829,0.979
2012-03-08 10:45,0.831,0.985
2012-03-08 11:00,0.830,0.989
2012-03-08 11:15,0.828,0.992
2012-03-08 11:30,0.828,0.990
2012-03-08 13:15,0.829,0.990
2012-03-08 13:30,0.828,0.991
2012-03-08 13:45,0.829,0.993
2012-03-08 14:00,0.828,0.992
2012-03-08 14:15,0.827,0.989
2012-03-08 14:30,0.827,0.988
2012-03-08 14:45,0.828,0.986
2012-03-08 15:00,0.828,0.990
2012-03-09 09:45,0.828,0.999
2012-03-09 10:00,0.828,0.994
2012-03-09 10:15,0.828,0.992
2012-03-09 10:30,0.828,0.989
2012-03-09 10:45,0.829,0.995
2012-03-09 11:00,0.831,0.997
2012-03-09 11:15,0.830,0.997
2012-03-09 11:30,0.832,0.999
2012-03-09 13:15,0.831,1.000
2012-03-09 13:30,0.833,1.001
2012-03-09 13:45,0.832,0.998
2012-03-09 14:00,0.832,0.998
2012-03-09 14:15,0.832,0.999
2012-03-09 14:30,0.831,1.001
2012-03-09 14:45,0.831,1.002
2012-03-09 15:00,0.833,1.014
2012-03-12 09:45,0.832,1.007
2012-03-12 10:00,0.830,1.008
2012-03-12 10:15,0.831,1.001
2012-03-12 10:30,0.831,1.002
2012-03-12 10:45,0.834,0.997
2012-03-12 11:00,0.833,1.006
2012-03-12 11:15,0.832,1.002
2012-03-12 11:30,0.834,0.998
2012-03-12 13:15,0.834,0.995
2012-03-12 13:30,0.833,0.998
2012-03-12 13:45,0.834,0.996
2012-03-12 14:00,0.833,0.997
2012-03-12 14:15,0.832,0.996
2012-03-12 14:30,0.834,0.998
2012-03-12 14:45,0.833,1.000
2012-03-12 15:00,0.831,1.003
2012-03-13 09:45,0.835,1.002
2012-03-13 10:00,0.834,0.999
2012-03-13 10:15,0.833,0.999
2012-03-13 10:30,0.835,1.000
2012-03-13 10:45,0.837,1.005
2012-03-13 11:00,0.837,1.008
2012-03-13 11:15,0.835,1.004
2012-03-13 11:30,0.835,1.004
2012-03-13 13:15,0.835,1.004
2012-03-13 13:30,0.836,1.000
2012-03-13 13:45,0.836,1.004
2012-03-13 14:00,0.836,1.008
2012-03-13 14:15,0.835,1.007
2012-03-13 14:30,0.836,1.012
2012-03-13 14:45,0.836,1.014
2012-03-13 15:00,0.831,1.017
2012-03-14 09:45,0.837,1.021
2012-03-14 10:00,0.838,1.026
2012-03-14 10:15,0.838,1.023
2012-03-14 10:30,0.839,1.027
2012-03-14 10:45,0.838,1.026
2012-03-14 11:00,0.838,1.026
2012-03-14 11:15,0.838,1.027
2012-03-14 11:30,0.838,1.028
2012-03-14 13:15,0.838,1.028
2012-03-14 13:30,0.838,1.026
2012-03-14 13:45,0.835,1.011
2012-03-14 14:00,0.838,0.968
2012-03-14 14:15,0.835,0.974
2012-03-14 14:30,0.832,0.988
2012-03-14 14:45,0.830,0.979
2012-03-14 15:00,0.831,0.976
2012-03-15 09:45,0.828,0.976
2012-03-15 10:00,0.828,0.974
2012-03-15 10:15,0.827,0.966
2012-03-15 10:30,0.827,0.967
2012-03-15 10:45,0.828,0.972
2012-03-15 11:00,0.829,0.975
2012-03-15 11:15,0.828,0.975
2012-03-15 11:30,0.827,0.976
2012-03-15 13:15,0.827,0.972
2012-03-15 13:30,0.828,0.971
2012-03-15 13:45,0.828,0.967
2012-03-15 14:00,0.829,0.972
2012-03-15 14:15,0.828,0.974
2012-03-15 14:30,0.828,0.975
2012-03-15 14:45,0.828,0.972
2012-03-15 15:00,0.827,0.971
2012-03-16 09:45,0.828,0.985
2012-03-16 10:00,0.827,0.986
2012-03-16 10:15,0.827,0.989
2012-03-16 10:30,0.828,0.987
2012-03-16 10:45,0.828,0.984
2012-03-16 11:00,0.828,0.984
2012-03-16 11:15,0.828,0.985
2012-03-16 11:30,0.828,0.978
2012-03-16 13:15,0.827,0.973
2012-03-16 13:30,0.830,0.975
2012-03-16 13:45,0.829,0.973
2012-03-16 14:00,0.829,0.976
2012-03-16 14:15,0.830,0.979
2012-03-16 14:30,0.831,0.983
2012-03-16 14:45,0.832,0.989
2012-03-16 15:00,0.832,0.988
2012-03-19 09:45,0.831,0.986
2012-03-19 10:00,0.830,0.985
2012-03-19 10:15,0.830,0.985
2012-03-19 10:30,0.831,0.986
2012-03-19 10:45,0.830,0.985
2012-03-19 11:00,0.830,0.981
2012-03-19 11:15,0.830,0.982
2012-03-19 11:30,0.831,0.983
2012-03-19 13:15,0.830,0.983
2012-03-19 13:30,0.830,0.982
2012-03-19 13:45,0.832,0.982
2012-03-19 14:00,0.831,0.983
2012-03-19 14:15,0.832,0.989
2012-03-19 14:30,0.831,0.990
2012-03-19 14:45,0.832,1.000
2012-03-19 15:00,0.832,1.001
2012-03-20 09:45,0.830,0.988
2012-03-20 10:00,0.830,0.986
2012-03-20 10:15,0.833,0.981
2012-03-20 10:30,0.831,0.978
2012-03-20 10:45,0.832,0.981
2012-03-20 11:00,0.830,0.979
2012-03-20 11:15,0.831,0.983
2012-03-20 11:30,0.832,0.982
2012-03-20 13:15,0.831,0.980
2012-03-20 13:30,0.831,0.983
2012-03-20 13:45,0.832,0.980
2012-03-20 14:00,0.832,0.979
2012-03-20 14:15,0.832,0.977
2012-03-20 14:30,0.831,0.981
2012-03-20 14:45,0.832,0.978
2012-03-20 15:00,0.831,0.975
2012-03-21 09:45,0.831,0.974
2012-03-21 10:00,0.830,0.978
2012-03-21 10:15,0.832,0.988
2012-03-21 10:30,0.830,0.985
2012-03-21 10:45,0.832,0.978
2012-03-21 11:00,0.833,0.978
2012-03-21 11:15,0.833,0.974
2012-03-21 11:30,0.832,0.967
2012-03-21 13:15,0.831,0.973
2012-03-21 13:30,0.833,0.971
2012-03-21 13:45,0.835,0.970
2012-03-21 14:00,0.837,0.968
2012-03-21 14:15,0.837,0.965
2012-03-21 14:30,0.837,0.969
2012-03-21 14:45,0.837,0.969
2012-03-21 15:00,0.837,0.967
2012-03-22 09:45,0.837,0.959
2012-03-22 10:00,0.837,0.951
2012-03-22 10:15,0.838,0.954
2012-03-22 10:30,0.839,0.954
2012-03-22 10:45,0.838,0.945
2012-03-22 11:00,0.839,0.939
2012-03-22 11:15,0.839,0.939
2012-03-22 11:30,0.841,0.940
2012-03-22 13:15,0.840,0.938
2012-03-22 13:30,0.841,0.955
2012-03-22 13:45,0.842,0.948
2012-03-22 14:00,0.840,0.951
2012-03-22 14:15,0.841,0.943
2012-03-22 14:30,0.842,0.942
2012-03-22 14:45,0.842,0.938
2012-03-22 15:00,0.843,0.941
2012-03-23 09:45,0.846,0.927
2012-03-23 10:00,0.846,0.924
2012-03-23 10:15,0.846,0.926
2012-03-23 10:30,0.846,0.927
2012-03-23 10:45,0.846,0.926
2012-03-23 11:00,0.847,0.930
2012-03-23 11:15,0.846,0.928
2012-03-23 11:30,0.845,0.924
2012-03-23 13:15,0.844,0.925
2012-03-23 13:30,0.845,0.924
2012-03-23 13:45,0.845,0.923
2012-03-23 14:00,0.844,0.925
2012-03-23 14:15,0.844,0.921
2012-03-23 14:30,0.844,0.920
2012-03-23 14:45,0.844,0.916
2012-03-23 15:00,0.843,0.920
2012-03-26 09:45,0.842,0.920
2012-03-26 10:00,0.840,0.918
2012-03-26 10:15,0.843,0.918
2012-03-26 10:30,0.842,0.920
2012-03-26 10:45,0.842,0.920
2012-03-26 11:00,0.842,0.922
2012-03-26 11:15,0.843,0.924
2012-03-26 11:30,0.842,0.922
2012-03-26 13:15,0.841,0.921
2012-03-26 13:30,0.842,0.922
2012-03-26 13:45,0.842,0.921
2012-03-26 14:00,0.842,0.922
2012-03-26 14:15,0.842,0.920
2012-03-26 14:30,0.841,0.917
2012-03-26 14:45,0.842,0.920
2012-03-26 15:00,0.841,0.923
2012-03-27 09:45,0.839,0.927
2012-03-27 10:00,0.840,0.926
2012-03-27 10:15,0.841,0.928
2012-03-27 10:30,0.840,0.927
2012-03-27 10:45,0.842,0.927
2012-03-27 11:00,0.841,0.924
2012-03-27 11:15,0.842,0.922
2012-03-27 11:30,0.842,0.923
2012-03-27 13:15,0.843,0.924
2012-03-27 13:30,0.842,0.922
2012-03-27 13:45,0.842,0.919
2012-03-27 14:00,0.841,0.918
2012-03-27 14:15,0.843,0.919
2012-03-27 14:30,0.841,0.921
2012-03-27 14:45,0.840,0.918
2012-03-27 15:00,0.840,0.916
2012-03-28 09:45,0.840,0.907
2012-03-28 10:00,0.840,0.901
2012-03-28 10:15,0.841,0.901
2012-03-28 10:30,0.839,0.901
2012-03-28 10:45,0.840,0.904
2012-03-28 11:00,0.841,0.900
2012-03-28 11:15,0.839,0.901
2012-03-28 11:30,0.839,0.894
2012-03-28 13:15,0.838,0.893
2012-03-28 13:30,0.838,0.892
2012-03-28 13:45,0.836,0.892
2012-03-28 14:00,0.835,0.892
2012-03-28 14:15,0.833,0.889
2012-03-28 14:30,0.830,0.884
2012-03-28 14:45,0.835,0.877
2012-03-28 15:00,0.835,0.874
2012-03-29 09:45,0.834,0.856
2012-03-29 10:00,0.835,0.857
2012-03-29 10:15,0.836,0.855
2012-03-29 10:30,0.837,0.859
2012-03-29 10:45,0.841,0.858
2012-03-29 11:00,0.838,0.861
2012-03-29 11:15,0.839,0.860
2012-03-29 11:30,0.839,0.859
2012-03-29 13:15,0.838,0.857
2012-03-29 13:30,0.838,0.851
2012-03-29 13:45,0.838,0.846
2012-03-29 14:00,0.840,0.851
2012-03-29 14:15,0.840,0.849
2012-03-29 14:30,0.841,0.854
2012-03-29 14:45,0.840,0.851
2012-03-29 15:00,0.839,0.850
2012-03-30 09:45,0.839,0.854
2012-03-30 10:00,0.839,0.852
2012-03-30 10:15,0.837,0.861
2012-03-30 10:30,0.837,0.856
2012-03-30 10:45,0.835,0.847
2012-03-30 11:00,0.836,0.852
2012-03-30 11:15,0.837,0.846
2012-03-30 11:30,0.837,0.852
2012-03-30 13:15,0.837,0.847
2012-03-30 13:30,0.837,0.851
2012-03-30 13:45,0.837,0.850
2012-03-30 14:00,0.837,0.849
2012-03-30 14:15,0.838,0.847
2012-03-30 14:30,0.839,0.845
2012-03-30 14:45,0.839,0.845
2012-03-30 15:00,0.839,0.847
2012-04-05 09:45,0.839,0.852
2012-04-05 10:00,0.838,0.852
2012-04-05 10:15,0.840,0.858
2012-04-05 10:30,0.840,0.857
2012-04-05 10:45,0.840,0.868
2012-04-05 11:00,0.838,0.873
2012-04-05 11:15,0.837,0.887
2012-04-05 11:30,0.839,0.889
2012-04-05 13:15,0.838,0.882
2012-04-05 13:30,0.838,0.880
2012-04-05 13:45,0.839,0.880
2012-04-05 14:00,0.839,0.885
2012-04-05 14:15,0.839,0.886
2012-04-05 14:30,0.841,0.889
2012-04-05 14:45,0.840,0.890
2012-04-05 15:00,0.841,0.888
2012-04-06 09:45,0.840,0.887
2012-04-06 10:00,0.843,0.881
2012-04-06 10:15,0.844,0.886
2012-04-06 10:30,0.844,0.890
2012-04-06 10:45,0.844,0.894
2012-04-06 11:00,0.843,0.895
2012-04-06 11:15,0.842,0.888
2012-04-06 11:30,0.843,0.886
2012-04-06 13:15,0.843,0.889
2012-04-06 13:30,0.843,0.891
2012-04-06 13:45,0.843,0.886
2012-04-06 14:00,0.845,0.884
2012-04-06 14:15,0.845,0.880
2012-04-06 14:30,0.844,0.885
2012-04-06 14:45,0.844,0.887
2012-04-06 15:00,0.846,0.888
2012-04-09 09:45,0.846,0.874
2012-04-09 10:00,0.846,0.877
2012-04-09 10:15,0.846,0.878
2012-04-09 10:30,0.846,0.879
2012-04-09 10:45,0.847,0.882
2012-04-09 11:00,0.847,0.881
2012-04-09 11:15,0.847,0.884
2012-04-09 11:30,0.846,0.887
2012-04-09 13:15,0.844,0.881
2012-04-09 13:30,0.844,0.880
2012-04-09 13:45,0.844,0.874
2012-04-09 14:00,0.844,0.876
2012-04-09 14:15,0.844,0.877
2012-04-09 14:30,0.845,0.873
2012-04-09 14:45,0.846,0.873
2012-04-09 15:00,0.846,0.874
2012-04-10 09:45,0.848,0.874
2012-04-10 10:00,0.847,0.874
2012-04-10 10:15,0.847,0.872
2012-04-10 10:30,0.846,0.868
2012-04-10 10:45,0.847,0.861
2012-04-10 11:00,0.847,0.853
2012-04-10 11:15,0.845,0.860
2012-04-10 11:30,0.844,0.855
2012-04-10 13:15,0.844,0.857
2012-04-10 13:30,0.845,0.855
2012-04-10 13:45,0.847,0.859
2012-04-10 14:00,0.845,0.861
2012-04-10 14:15,0.845,0.861
2012-04-10 14:30,0.845,0.876
2012-04-10 14:45,0.844,0.891
2012-04-10 15:00,0.844,0.898
2012-04-11 09:45,0.841,0.887
2012-04-11 10:00,0.844,0.885
2012-04-11 10:15,0.844,0.903
2012-04-11 10:30,0.842,0.923
2012-04-11 10:45,0.840,0.918
2012-04-11 11:00,0.840,0.913
2012-04-11 11:15,0.840,0.913
2012-04-11 11:30,0.839,0.906
2012-04-11 13:15,0.840,0.908
2012-04-11 13:30,0.840,0.909
2012-04-11 13:45,0.839,0.904
2012-04-11 14:00,0.840,0.906
2012-04-11 14:15,0.840,0.907
2012-04-11 14:30,0.840,0.904
2012-04-11 14:45,0.840,0.906
2012-04-11 15:00,0.840,0.910
2012-04-12 09:45,,0.911
2012-04-12 10:00,0.839,0.913
2012-04-12 10:15,0.839,0.911
2012-04-12 10:30,0.840,0.906
2012-04-12 10:45,0.839,0.908
2012-04-12 11:00,0.838,0.902
2012-04-12 11:15,0.838,0.908
2012-04-12 11:30,0.838,0.907
2012-04-12 13:15,0.841,0.915
2012-04-12 13:30,0.839,0.926
2012-04-12 13:45,0.838,0.924
2012-04-12 14:00,0.839,0.930
2012-04-12 14:15,0.839,0.937
2012-04-12 14:30,0.837,0.935
2012-04-12 14:45,0.837,0.943
2012-04-12 15:00,0.837,0.947
2012-04-13 09:45,0.835,0.953
2012-04-13 10:00,0.836,0.960
2012-04-13 10:15,0.837,0.952
2012-04-13 10:30,0.837,0.955
2012-04-13 10:45,0.837,0.956
2012-04-13 11:00,0.838,0.954
2012-04-13 11:15,0.838,0.955
2012-04-13 11:30,0.837,0.960
2012-04-13 13:15,0.838,0.953
2012-04-13 13:30,0.840,0.962
2012-04-13 13:45,0.838,0.965
2012-04-13 14:00,0.838,0.968
2012-04-13 14:15,0.839,0.965
2012-04-13 14:30,0.838,0.961
2012-04-13 14:45,0.838,0.959
2012-04-13 15:00,0.841,0.958
2012-04-16 09:45,0.839,0.956
2012-04-16 10:00,0.838,0.954
2012-04-16 10:15,0.838,0.951
2012-04-16 10:30,0.839,0.954
2012-04-16 10:45,0.838,0.955
2012-04-16 11:00,0.838,0.953
2012-04-16 11:15,0.838,0.951
2012-04-16 11:30,0.837,0.955
2012-04-16 13:15,0.837,0.953
2012-04-16 13:30,0.837,0.956
2012-04-16 13:45,0.837,0.960
2012-04-16 14:00,0.837,0.962
2012-04-16 14:15,0.837,0.961
2012-04-16 14:30,0.839,0.965
2012-04-16 14:45,0.836,0.963
2012-04-16 15:00,0.836,0.955
2012-04-17 09:45,0.837,0.956
2012-04-17 10:00,0.834,0.948
2012-04-17 10:15,0.833,0.940
2012-04-17 10:30,0.833,0.941
2012-04-17 10:45,0.833,0.947
2012-04-17 11:00,0.833,0.943
2012-04-17 11:15,0.832,0.946
2012-04-17 11:30,0.833,0.948
2012-04-17 13:15,0.834,0.947
2012-04-17 13:30,0.833,0.945
2012-04-17 13:45,0.832,0.940
2012-04-17 14:00,0.832,0.945
2012-04-17 14:15,0.832,0.942
2012-04-17 14:30,0.833,0.942
2012-04-17 14:45,0.832,0.941
2012-04-17 15:00,0.831,0.931
2012-04-18 09:45,0.829,0.941
2012-04-18 10:00,0.830,0.939
2012-04-18 10:15,0.829,0.939
2012-04-18 10:30,0.828,0.944
2012-04-18 10:45,0.828,0.940
2012-04-18 11:00,0.828,0.937
2012-04-18 11:15,0.828,0.955
2012-04-18 11:30,0.827,0.969
2012-04-18 13:15,0.826,0.985
2012-04-18 13:30,0.826,0.985
2012-04-18 13:45,0.825,0.994
2012-04-18 14:00,0.825,0.988
2012-04-18 14:15,0.825,0.986
2012-04-18 14:30,0.826,0.991
2012-04-18 14:45,0.826,0.995
2012-04-18 15:00,0.826,0.994
2012-04-19 09:45,0.822,0.990
2012-04-19 10:00,0.822,0.988
2012-04-19 10:15,0.824,0.991
2012-04-19 10:30,0.826,0.988
2012-04-19 10:45,0.828,0.987
2012-04-19 11:00,0.828,0.986
2012-04-19 11:15,0.828,0.984
2012-04-19 11:30,0.827,0.987
2012-04-19 13:15,0.827,0.989
2012-04-19 13:30,0.827,0.990
2012-04-19 13:45,0.826,0.992
2012-04-19 14:00,0.826,0.987
2012-04-19 14:15,0.826,0.986
2012-04-19 14:30,0.827,0.985
2012-04-19 14:45,0.828,0.985
2012-04-19 15:00,0.827,0.987
2012-04-20 09:45,0.823,0.992
2012-04-20 10:00,0.822,0.989
2012-04-20 10:15,0.824,0.979
2012-04-20 10:30,0.825,0.985
2012-04-20 10:45,0.826,0.987
2012-04-20 11:00,0.827,0.984
2012-04-20 11:15,0.828,0.987
2012-04-20 11:30,0.828,0.995
2012-04-20 13:15,0.827,1.000
2012-04-20 13:30,0.827,0.998
2012-04-20 13:45,0.826,1.000
2012-04-20 14:00,0.826,1.003
2012-04-20 14:15,0.827,0.998
2012-04-20 14:30,0.825,0.996
2012-04-20 14:45,0.826,1.000
2012-04-20 15:00,0.827,0.997
2012-04-23 09:45,0.825,0.980
2012-04-23 10:00,0.825,0.977
2012-04-23 10:15,0.825,0.979
2012-04-23 10:30,0.825,0.975
2012-04-23 10:45,0.825,0.978
2012-04-23 11:00,0.825,0.980
2012-04-23 11:15,0.825,0.984
2012-04-23 11:30,0.825,0.980
2012-04-23 13:15,0.824,0.978
2012-04-23 13:30,0.824,0.981
2012-04-23 13:45,0.824,0.975
2012-04-23 14:00,0.824,0.973
2012-04-23 14:15,0.826,0.967
2012-04-23 14:30,0.829,0.962
2012-04-23 14:45,0.829,0.966
2012-04-23 15:00,0.830,0.967
2012-04-24 09:45,0.828,0.959
2012-04-24 10:00,0.827,0.969
2012-04-24 10:15,0.826,0.982
2012-04-24 10:30,0.826,0.983
2012-04-24 10:45,0.826,0.970
2012-04-24 11:00,0.825,0.962
2012-04-24 11:15,0.824,0.952
2012-04-24 11:30,0.825,0.937
2012-04-24 13:15,0.827,0.928
2012-04-24 13:30,0.827,0.935
2012-04-24 13:45,0.827,0.938
2012-04-24 14:00,0.828,0.944
2012-04-24 14:15,0.828,0.940
2012-04-24 14:30,0.829,0.946
2012-04-24 14:45,0.828,0.951
2012-04-24 15:00,0.827,0.958
2012-04-25 09:45,0.827,0.946
2012-04-25 10:00,0.828,0.947
2012-04-25 10:15,0.829,0.956
2012-04-25 10:30,0.829,0.952
2012-04-25 10:45,0.829,0.945
2012-04-25 11:00,0.828,0.955
2012-04-25 11:15,0.829,0.956
2012-04-25 11:30,0.830,0.954
2012-04-25 13:15,0.830,0.958
2012-04-25 13:30,0.830,0.954
2012-04-25 13:45,0.830,0.952
2012-04-25 14:00,0.829,0.957
2012-04-25 14:15,0.827,0.961
2012-04-25 14:30,0.827,0.965
2012-04-25 14:45,0.826,0.959
2012-04-25 15:00,0.828,0.958
2012-04-26 09:45,0.830,0.967
2012-04-26 10:00,0.829,0.963
2012-04-26 10:15,0.829,0.963
2012-04-26 10:30,0.830,0.964
2012-04-26 10:45,0.830,0.959
2012-04-26 11:00,0.831,0.955
2012-04-26 11:15,0.831,0.959
2012-04-26 11:30,0.832,0.955
2012-04-26 13:15,0.833,0.952
2012-04-26 13:30,0.835,0.950
2012-04-26 13:45,0.835,0.956
2012-04-26 14:00,0.834,0.960
2012-04-26 14:15,0.835,0.959
2012-04-26 14:30,0.835,0.960
2012-04-26 14:45,0.835,0.962
2012-04-26 15:00,0.834,0.958
2012-04-27 09:45,0.833,0.955
2012-04-27 10:00,0.833,0.958
2012-04-27 10:15,0.833,0.959
2012-04-27 10:30,0.832,0.958
2012-04-27 10:45,0.832,0.959
2012-04-27 11:00,0.831,0.957
2012-04-27 11:15,0.831,0.958
2012-04-27 11:30,0.831,0.958
2012-04-27 13:15,0.830,0.959
2012-04-27 13:30,0.830,0.960
2012-04-27 13:45,0.831,0.962
2012-04-27 14:00,0.830,0.963
2012-04-27 14:15,0.830,0.965
2012-04-27 14:30,0.830,0.962
2012-04-27 14:45,0.829,0.962
2012-04-27 15:00,0.828,0.960
2012-05-02 09:45,0.829,0.981
2012-05-02 10:00,0.829,0.974
2012-05-02 10:15,0.829,0.980
2012-05-02 10:30,0.829,0.980
2012-05-02 10:45,0.828,0.983
2012-05-02 11:00,0.829,0.982
2012-05-02 11:15,0.828,0.987
2012-05-02 11:30,0.829,0.999
2012-05-02 13:15,0.828,0.999
2012-05-02 13:30,0.831,1.000
2012-05-02 13:45,0.830,1.005
2012-05-02 14:00,0.831,1.002
2012-05-02 14:15,0.831,1.001
2012-05-02 14:30,0.831,1.004
2012-05-02 14:45,0.831,0.998
2012-05-02 15:00,0.830,0.994
2012-05-03 09:45,0.830,0.997
2012-05-03 10:00,0.831,0.997
2012-05-03 10:15,0.830,0.999
